"1259912535558.txt";"TRANSCRIPTION: mir hat sehr gefallen dass die junge Frau meine Fragen [breath] auch wenn sie sie vorher schon beantwortet hatte noch mal @hes@ entsprechend wieder beantwortet hat meine Rückfrage ich hab' mich gut verstanden gefühlt und es war ja verständlich und sehr freundlich [pause] weiter";0;;
"1259912535803.txt";"TRANSCRIPTION: [breath] also das Gespräch war *gerade* sehr aufschlussreich sehr nett @hes@ sehr hilfsbereit und also für mich @hes@ ein @hes@ ein gutes Gefühl also davon müssten wir mehr haben von solchen Menschen tschüss";0;;
"1259912775852.txt";"TRANSCRIPTION: [breath] j freundlich auf *den* Punkt passt super in Ordnung [breath]";0;;
"1259912776086.txt";"TRANSCRIPTION: [breath] der Kundenberater war wie immer sehr freundlich allerdings wurde die Störung immer noch nicht behoben die besteht schon seit fast einem Jahr [garbage]";3;;
"1259912896126.txt";"TRANSCRIPTION: das Gespräch wurde noch nicht beendet [breath] ich war in der Warteschleife und auf einmal kam die Ansage mit diesem Bewertungs Gespräch";"a";;
"1259913016383.txt";"TRANSCRIPTION: es war ein gutes Gespräch ich bin gut aufgeklärt worden und in allem zufrieden";0;;
"1259913256646.txt";"TRANSCRIPTION: ja hier [nachn] ich war sehr zufrieden @hes@ ich bin hier so beraten worden da hab' ich hier *ein* *bisschen* Durcheinander gehabt mit meinem [breath] Telefon Anschluss und Herr [nachn] hat mich sehr gut informiert und beraten und von Ferne gesteuert so funktioniert *wenigstens* vorübergehend mein Telefon danke schön";1;;
"1259913376850.txt";"TRANSCRIPTION: weiter";0;;
"1259913497080.txt";"TRANSCRIPTION: [noise] weiter [noise] weiter";0;;
"1259913737342.txt";"TRANSCRIPTION: [breath] es war *ein* sehr kurzes aber präzises Gespräch und war sehr gut";0;;
"1259913737547.txt";"TRANSCRIPTION: die Bearbeiterin war war äußerst unhöflich und unfreundlich";"d";;
"1259913857629.txt";"TRANSCRIPTION: weiter";0;;
"1259913857838.txt";"TRANSCRIPTION: ich war äußerst zufrieden die Dame die mich [fragment] an die Auskunft gegeben hat war auch sehr sehr höflich";0;;
"1259913857871.txt";"TRANSCRIPTION: weiter bitte";0;;
"1259913977917.txt";"TRANSCRIPTION: also die Kollegin war äußerst @hes@ zuvorkommen sie hat @hes@ Rückfrage gehalten [pause] [vocal] und hat mich [fragment] (()) informiert";0;;
"1259913978199.txt";"TRANSCRIPTION: ich warte noch auf den zuständigen Techniker weiter";"a";;
"1259914098243.txt";"TRANSCRIPTION: ja er hatte [vocal] mein Gespräch aufgenommen aber das war dann plötzlich weg *ich* weiß nicht ob er das jetzt erledigt hat was ich wollte";"b";;
"1259914098479.txt";"TRANSCRIPTION: danke ich war sehr zufrieden mit der Auskunft und das die Dame mir mir zugehört hat weil ich bisschen im Unklaren war danke";0;;
"1259914098516.txt";"TRANSCRIPTION: also ich bin mit den Gesprächen sehr zufrieden weiter";0;;
"1259914218616.txt";"TRANSCRIPTION: [breath] also ich wurde eben sehr gut beraten konnte zwar ((noch)) [fragment] abschließend @hes@ keinen Auftrag erteilen [breath] aber @hes@ ich hatte den Eindruck dass der Mitarbeiter über das Thema @hes@ sehr gut Bescheid wusste [breath] über meine Anfragen und so weiter was *DSL* anbetrifft und schade ist nur dass also bei uns im Bereich nur drei tausender DSL gibt @hes@ es wär' schon schön wenn @hes@ mit der Zeit die DSL Rate erhöht werden könnte";1;;
"1259914218886.txt";"TRANSCRIPTION: die Mitarbeiterin war sehr kompetent hat mir zielgerichtet auf das was ich wissen wollte eine Antwort gegeben [breath] und mich gut beraten";0;;
"1259914578927.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259914699259.txt";"TRANSCRIPTION: [vocal]also der Mitarbeiter war sehr freundlich hat mich ((aufgeklärt)) ich bin voll und ganz zufrieden danke schön das war's";0;;
"1259914699594.txt";"TRANSCRIPTION: also ich habe jetzt seit vier Tagen eine Störung in meiner Telefonleitung der Mitarbeiter gerade eben am Telefon ist äußerst unkompetent unfreundlich und hat einfach aufgelegt ich finde das als eine bodenlose Unverschämtheit und werde jetzt in Erwägung ziehen per Rechtsanwalt mal langsam aber sicher meine Rechnungen zu kürzen während Telekom ganz schnell dabei ist irgendwelche Anschlüsse zu sperren [pause] im Übrigen würde ich den Mann mal feuern";3;"d";
"1259914699647.txt";"TRANSCRIPTION: ich war noch gar nicht [fragment] mit der mit der jungen Frau fertig mit [fragment] mit telefonieren da *haben* Sie sich schon umgeschaltet ich [fragment] warte ((drauf)) was zu klären wie komm' ich da jetzt wieder rein";"b";;
"1259914701113.txt";"TRANSCRIPTION: [breath] grundsätzlich war ich mit dem Anruf sehr zufrieden aber da die Weitervermittlung zum technischen Kundendienst nicht geklappt hat und ich sozusagen aus der Leitung geflogen bin um jetzt in dieses Bewertungs Gespräch zu kommen sag' ich mal ich bin unzufrieden weil dafür hab' ich schon zu lange mit der lustigen Wartemusik gewartet";"c";;
"1259914821156.txt";"TRANSCRIPTION: [fragment] [noise] weiter";0;;
"1259915061330.txt";"TRANSCRIPTION: weiter";0;;
"1259915061522.txt";"TRANSCRIPTION: [noise] hallo [noise] ((hat)) nicht zugehört";"d";;
"1259915181575.txt";"TRANSCRIPTION: [breath] die Wartezeit auf das Gespräch war relativ kurz hielt sich also durchaus im Rahmen der @hes@ Servicemitarbeiter war sehr kompetent sehr hilfsbereicht und zusammengefasst kann man sagen mehr kann man eigentlich nicht erwarten vielen Dank ich bin äußerst zufrieden weiter";0;;
"1259915181815.txt";"TRANSCRIPTION: die Telekom hat früher einen besseren Service gehabt in der Zwischenzeit entwickelt sie sich zum Schweineverein weiter";"d";;
"1259915301858.txt";"TRANSCRIPTION: @hes@ ich wurde *gerade* in die Warteschleife gestellt und jetzt kommt die Bewertung also *das* ist für mich kein Kundenservice [breath]";"a";;
"1259915302045.txt";"TRANSCRIPTION: weiter";0;;
"1259915302082.txt";"TRANSCRIPTION: [breath] @hes@ ja also @hes@ die Kollegen am Telefon sind sehr nett und freundlich und hilfsbereit";0;;
"1259915542133.txt";"TRANSCRIPTION: zwei und siebzig Stunden nach Meldung einer Störung @hes@ einen Service Techniker zu schicken das ist deutlich zu lange wenn man bedenkt dass man dann überhaupt keinen Zugang zum Internet hat und wenn man davon abhängt berufstätig ist das schon eine ja sehr unzufriedene Geschichte";3;;
"1259915542393.txt";"TRANSCRIPTION: die Beratung war äußerst kompetent von der Mitarbeiterin und ich möchte mich dafür noch mal ganz herzlich bedanken weiter";0;;
"1259915542432.txt";"TRANSCRIPTION: weiter";0;;
"1259915662466.txt";"TRANSCRIPTION: ja [noise] [pause] weiter";0;;
"1259915902716.txt";"TRANSCRIPTION: ja Frau [nachn] hat das eigentlich sehr souverän gemacht [breath] sie ist mit mir die Kundendaten durchgegangen hat nachgesehen dass die Zahlung auch wirklich eingegangen ist [breath] und storniert jetzt die Buchungs [fragment] @hes@ die Mahnungskosten find' ich in Ordnung bloß wie gesagt solche Überschneidungen passieren halt danke weiter";4;;
"1259915902973.txt";"TRANSCRIPTION: [breath] ich war mit dem Kollegen sehr zufrieden er hat mir *ein* neues angeboten das hab' ich angenommen @hes@ weiter kann ich dazu nichts sagen";1;;
"1259915903020.txt";"TRANSCRIPTION: [breath] hatte keine Möglichkeit mit irgendeinem zu sprechen wurde sofort zu dieser Bewertung [fragment] weiter geleitet und das Problem ist immer noch nicht gelöst";"a";;
"1259916143087.txt";"TRANSCRIPTION: [noise] es war [breath] nicht möglich mir zu helfen [breath] und Ihre Mitarbeiterin war nicht besonders freundlich wenn sie ((mich)) mit Hellseherin antwortet auf meine Fragen ist das nicht in Ordnung [pause] weiter [noise]";"d";;
"1259916263302.txt";"TRANSCRIPTION: ((der)) ((Dame)) ((die)) ich am Telefon hatte war äußerst freundlich und hat mir das erklärt wie *es* geht und bin zufrieden";0;;
"1259916383532.txt";"TRANSCRIPTION: mein erster Anruf @hes@ bei einer Mitarbeiterin landete im Nirwana ich wurde irgendwie beim [fragment] Durchstellen zur Technik @hes@ rausgeschmissen [breath] der zweite Anruf beim Herrn [nachn] war hervorragend und ich hoffe dass das mit der Auftragsbestätigung die ich dann bekomme auch genau so gut läuft wie die Beratung war [vocal]";"c";1;
"1259916383756.txt";"TRANSCRIPTION: ich wurde äußerst gut beraten und wir haben eine gute Lösung gefunden herzlichen Dank";0;;
"1259916623874.txt";"TRANSCRIPTION: [vocal] ja guten Tag [nachn] es geht darum dass ich ein Telefon bei Ihnen bestellt hab' das $H $T $C $H $D zwei was im Internet für Geschäftskunden sofort lieferbar ist [breath] und mir am Freitag zugesagt wurde dass das Telefon ein bis drei Tage Lieferzeit hat [breath] und dem war nicht so darüber hab' ich mich sehr geärgert [fragment] das letzte Gespräch war sehr informativ dass die Qualitätsprüfung @hes@ bei Ihnen so weit geht [breath] dass die Telefone zunächst noch geprüft werden wenn irgendwelche Unstimmigkeiten sind diese aus dem Weg geräumt werden beziehungsweise die Telefone dann ausgetauscht werden oder Updates gefahren werden [breath] @hes@ ja das war sehr informativ und bei dem letzten Gespräch [vocal] dem letzten Mitarbeiter @hes@ alle anderen Mitarbeiter geben sich lange nicht so viel Mühe und es waren einige Gespräche die davor schon gelaufen sind Ende";1;"d";
"1259916624142.txt";"TRANSCRIPTION: *wir* haben jetzt zweimal Ihren Dienst *gebraucht* meinem Sohn ist *das* [fragment] @hes@ *das* Handy verloren gegangen und wurden zweimal *abends* um halb *zehn* sehr freundlich beraten [breath] und ((hat)) ((man)) uns weiter geholfen und jetzt hab' *ich* eine neue Karte beantragt und diesmal wurden wir *auch* sehr freundlich beraten und [breath] sind *wir* sehr zufrieden danke [pause] [garbage]";1;;
"1259916624187.txt";"TRANSCRIPTION: weiter [breath]";0;;
"1259916744262.txt";"TRANSCRIPTION: ja ich war mit dem Anruf zufrieden überhaupt kein Problem ich hatte aber vorher schon angerufen da hatte ich einen Mann dran gehabt das können Sie vielleicht auch nach [fragment] vollziehen hab' für meine alte Schwiegermutter angerufen alt in *Anführungsstrichen* [vocal] und @hes@ hatte meine Kundennummer nicht parat @hes@ aber alle anderen Daten wie Geburtsdatum und was man eben alles braucht weil ich auf der Arbeit bin [breath] und da hat der einfach aufgelegt und wenn *das* mir beidem zweiten Anruf auch passiert wär' hätt' ich also meine beiden Verträge bei der Telekom gekündigt also das ist schon der Hammer gewesen das war's";"d";"b";
"1259916864482.txt";"TRANSCRIPTION: weiter";0;;
"1259916864681.txt";"TRANSCRIPTION: [vocal] ja vielen Dank ich hab' ((eben)) @hes@ *ein* nettes informatives Gespräch mit Ihrer Mitarbeiterin gehabt vielen Dank";0;;
"1259916984747.txt";"TRANSCRIPTION: [breath] ich habe sehr schnell zu [fragment] Verbindung bekommen zu einem Berater [breath] der sehr freundlich sehr höflich war ich war sehr zufrieden [breath] nur konnte er mir nicht helfen weil das Problem woanders liegt ich [fragment] erwarte jetzt einen Anruf von woanders Ende";0;;
"1259916984976.txt";"TRANSCRIPTION: da hab' ich mich eben verdrückt das war *eine* sehr freundliche Beratung ich hätte eigentlich *eine* eins drücken wollen aber ich bin irgendwie verkehrt abgerutscht [breath]";0;;
"1259917225111.txt";"TRANSCRIPTION: [breath] ja mein Name ist [vorn] [nachn] [breath] Kundennummer [kundennr] [breath] @hes@ Anschlussnummer [tel] [breath]ich bin mit dem Gespräch @hes@ [fragment] mit der Information von Frau [nachn] sehr zufrieden [breath] es war eine sehr kompetente sehr freundliche [breath] und umfassende Information die ich erhalten habe [breath] ich bin leider Opfer geworden der null zehn sechs *und* fünfzig Abzocke [breath] über $P $M und @hes@ @hes@ hab' also meine Abbuchung @hes@ blockiert für diesen Anbieter [breath] und freundlicherweise wurde das auch durchgeführt von Ihrer Seite [breath] ich *es* tut mir leid dass Sie durch uns wo wir über andere Anbieter [vocal] praktisch sozusagen Kosten sparen [vocal] Ihnen *auch* Erlöse entgehen aber ich bin sehr froh dass Sie uns da verteidigen [breath] und ich werd' das jetzt auch an die Verbraucher Zentrale melden mit der $P $M Abzocke $P $Pm zwei Abzocke in [ort] und @hes@ versuch' das auch an die Presse zu geben und werde auch erwähnen dass Ihre Mitarbeiterinnen da sehr sehr freundlich sind und uns da auch unterstützen von der Telekom";4;;
"1259917225373.txt";"TRANSCRIPTION: eine sehr freundliche Dame die mir sehr gut weiter geholfen hat immer wieder gerne";0;;
"1259917225432.txt";"TRANSCRIPTION: [breath] der erste Versuch der technischen Klärung bei Ihrem technischen Service vor zwei Tagen [breath] war nicht sehr erfolgreich heute hab' ich einen sehr kompetenten [fragment] Partner gefunden der mir [fragment] [breath] mein Problem sehr schnell gelöst hat";0;;
"1259917345508.txt";"TRANSCRIPTION: ich bin sehr unzufrieden mit diesem Anruf weil ich plötzlich gedrückt wurde aus irgendwelchen Gründen die technischer Natur sind und das Ganze dauert einfach zu lange mit Ihrem ganzen ((Pi)) ((pa)) ((Po)) und Abfrage System ich finde diesen Service sehr schlecht das könnte man [breath] persönlicher machen wäre auch Zeit dafür dass man es wieder persönlicher macht";"b";;
"1259917345566.txt";"TRANSCRIPTION: ich wurde [fragment] @hes@ habe angerufen hatte einen Herrn [nachn] am Telefon wurde unterbrochen hab' ihm die Telefonnummer gegeben [breath] angesagt wollte mein Anliegen sprechen aufgelegt da kamen Sie mit der Bewertung [noise]";"b";;
"1259917465626.txt";"TRANSCRIPTION: [breath] ja [breath] also das Ergebnis dieses Gesprächs @hes@ war okay es ging auch relativ schnell das jemand ran kam was halt immer wieder nervt ist dass man [breath] erstmal mit einer Automatenstimme spricht das @hes@ ist aber jetzt schon besser geworden dass war ja früher ganz verheerend insofern ist das alles hier so mittelmäßig";0;;
"1259917465860.txt";"TRANSCRIPTION: ja ich warte seit einem halben Jahr auf meine T-Online Zugangsdaten also die Anschluss Kennung und das Passwort und *es* ist einfach nicht möglich mir das mal [breath] schriftlich mitzuteilen jedes Mal werd' ich hin gehalten und bekomme hier Auftrags Bestätigung über Auftrags Bestätigung jetzt hab' ich die fünfte da liegen [breath] vom acht *und* zwanzigsten elften und es passiert einfach nichts";1;;
"1259917465907.txt";"TRANSCRIPTION: ((im)) Service war's schnell und umfangreiche [breath] [pause] war gut";0;;
"1259917585970.txt";"TRANSCRIPTION: [vocal] ja hallo zu meinem Gespräch kann ich nur sagen @hes@ *und* zu der Bearbeitung meiner Wünsche dass ich also vollstens zufrieden bin [breath] dass ich eine angenehme [fragment] Gesprächs Partnerin habe die sehr freundlich und zuvorkommend war und wirklich @hes@ Ihren Job gut gemacht hat das war's danke";0;;
"1259917586204.txt";"TRANSCRIPTION: weiter";0;;
"1259917826247.txt";"TRANSCRIPTION: ich bekomme noch einen anderen @hes@ ich werde verbunden mit mit einer anderen Beratungs Stelle [pause] darauf wart' ich noch";"c";;
"1259917946464.txt";"TRANSCRIPTION: [vocal] also das Gespräch war sehr gut die Mitarbeiterin war sehr freundlich und *äußerst* bemüht [breath] in meinem Problem konnte sie mir zu *fünf* *und* neunzig Prozent helfen [vocal] kleine Frage blieb noch offen aber ich hoffe dass das beim nächsten Gespräch geklärt werden kann";0;;
"1259917946735.txt";"TRANSCRIPTION: [noise] wiederholen bitte [noise]";0;;
"1259918066787.txt";"TRANSCRIPTION: ich war zufrieden mit dem Kundenberater beziehungsweise mit dem Monteur hier und *das* hat mir [breath] wahnsinnig gut gefallen weil ich wurde auch gleichzeitig über [breath] andere Sachen informiert die mir noch nicht bekannt gewesen waren";0;;
"1259918067022.txt";"TRANSCRIPTION: weiter [garbage]";0;;
"1259918067076.txt";"TRANSCRIPTION: @hes@ die Fragen die ich hatte die wurden [fragment] ordnungsgemäß und ausführlich beantwortet ich war zufrieden ich konnte alle Fragen klären";0;;
"1259918067134.txt";"TRANSCRIPTION: das Gespräch wurde am [fragment] am Ende leider ohne sich zu verabschieden beendet ich weiß nicht ob es ein [fragment] technisches Problem war oder Absicht jedenfalls hat mir das überhaupt nicht gefallen";"b";;
"1259918187237.txt";"TRANSCRIPTION: [nachn] [vorn] [nachn] guten Tag das Kundenkonto [kundennr] [breath] hier habe ich bereits dreimal verschiedene Telefaxe an die Nummer null eins acht null fünf drei drei fünf fünf sechs gesendet [breath] habe nie eine vernünftige Antwort bekommen es kommen immer so vorgedruckte Schreiben [breath] fehlende Daten für die Bearbeitung Ihres Auftrags an T-Mobile [breath] wenn man sich das Schreiben einmal durchlesen würde wenn man sich nur mal die Mühe machen würde es einmal durchzulesen [breath] wüsste derjenige Bescheid [breath] aber offensichtlich habe ich das Gefühl dass das Lesen der deutschen Sprache und bei Verstehen vor allen Dingen der deutschen Sprache bei Ihnen im Hause nicht üblich ist";1;;
"1259918307500.txt";"TRANSCRIPTION: [breath] ich möchte mich herzlich bei dem [vorn] [nachn] bedanken der mich sehr gut beraten hat und @hes@ der soll so weiter machen";0;;
"1259918307737.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259918307808.txt";"TRANSCRIPTION: [breath] das Tolle an diesem Gespräch war [breath] auf einen sehr motivierten Mitarbeiter gestoßen zu sein mit dem man vernünftig umgehen konnte und @hes@ entsprechende Informationen bekam [breath] ansonsten finde ich diese Sprachgeschichte eine Telekommunikations Verhinderung";0;;
"1259918427846.txt";"TRANSCRIPTION: [breath] die Dame am Telefon ist die erste nach fünf Anrufen die mich zufrieden stellt";"d";;
"1259918428068.txt";"TRANSCRIPTION: weiter weiter [breath]";0;;
"1259918668103.txt";"TRANSCRIPTION: sehr zufrieden";0;;
"1259918668291.txt";"TRANSCRIPTION: [vocal] weiter";0;;
"1259918668322.txt";"TRANSCRIPTION: weiter";0;;
"1259918788367.txt";"TRANSCRIPTION: [breath] bis auf dass ich etwas länger brauchte bis ich einen Berater dran hatte [breath] und ich diese automatische Anruf Geschichte mit diesem Sprachsteuerung nicht mag war ich eigentlich zufrieden";"e";;
"1259918788598.txt";"TRANSCRIPTION: @hes@ ich wurde [fragment] kompetent beraten mein Problem wurde ernst genommen und @hes@ es machte den Eindruck das der Bearbeiter über [breath] großen Sachverstand und auch den Willen verfügt mein Anliegen zu bearbeiten [vocal]";0;;
"1259918908658.txt";"TRANSCRIPTION: weiter [breath] [noise]";0;;
"1259918908880.txt";"TRANSCRIPTION: ich war [noise] ich war sehr zufrieden";0;;
"1259919028952.txt";"TRANSCRIPTION: [breath] ich fand das Gespräch sehr angenehm @hes@ sehr freundlich allerdings @hes@ wurd' mir im Moment nicht wirklich geholfen das liegt aber bestimmt nicht an der Mitarbeiterin sondern das liegt an der Telekom ich würde gern Kundin der Telekom bleiben aber wenn die Telekom nicht in der Lage ist in [ort] wie versprochen seit ewigen Zeiten das DSL Netz auszubauen dann wird die Telekom mich als Kundin verlieren weiter";1;;
"1259919150524.txt";"TRANSCRIPTION: hallo ich bin sehr unzufrieden mit diesem Gespräch da mich die Kundenberaterin aus *dem* aus *dem* Telefonat raus geschmissen hat also sprich den Hörer auf geschmissen hat [garbage] ich bitte um Rückruf da @hes@ ich nicht [fragment] gewillt bin mein Speedboard @hes@ [fragment] wo ich [fragment] geliehen habe es zu @hes@ zu kaufen beziehungsweise ich in jetzt seit eineinhalb Wochen dran mein Internet Zugang jetzt wieder gängig zu machen wo nicht immer nur an meiner Seite gelegen hat ich bitte um Rückruf unter der Nummer [tel] vielen Dank";"b";1;3
"1259919150753.txt";"TRANSCRIPTION: weiter";0;;
"1259919270812.txt";"TRANSCRIPTION: [noise] weiter [pause] weiter [pause] weiter";0;;
"1259919271057.txt";"TRANSCRIPTION: [breath] ich bin mit der *Auskunft* und mit dem dem mit der mit der Termin Abgabe [fragment] sehr zufriedne und ((dann)) kann's weiter gehen";0;;
"1259919271115.txt";"TRANSCRIPTION: *weiter* [pause] weiter [pause] weiter [pause] ach nee ((Mädchen)) also [garbage] [noise]";0;;
"1259919391159.txt";"TRANSCRIPTION: sehr höflich Komfort @hes@ [fragment] sofort alles klar super";0;;
"1259919392727.txt";"TRANSCRIPTION: die Dame am Telefon war wirklich sehr nett und liebenswürdig @hes@ ich kann mir einfach keine oder fast keine bessere Beratung denken [pause] ja weiter";0;;
"1259919512799.txt";"TRANSCRIPTION: [vocal] *ja* [nachn] das Problem ist @hes@ ich versuch' jetzt schon seit vierzehn Tagen *eine* Bestätigung zu bekommen für *einen* ISDN Anschluss für die Freigabe von dem Port und das war leider bis jetzt noch nicht möglich also der Service ist ganz schlecht [pause] weiter";1;;
"1259919753066.txt";"TRANSCRIPTION: weiter";0;;
"1259919873397.txt";"TRANSCRIPTION: Ihre Servicemitarbeiter müssen einfach den Kopf hinhalten für die unstrukturierte Arbeitsweise der Telekom Sie haben Konzern Strukturen die nicht miteinander vernetzt sind es werden Aufträge aufgenommen von der Telekom die zur Bearbeitung an der [fragment] an die T-Online weiter geleitet werden aber dort eben liegen bleiben [breath] es sind nicht Ihre Mitarbeiter es ist die Struktur die Sie umstellen müssen und als Kunde [breath] kann man mitunter wahrscheinlich das nicht auseinander halten da ich selber in *einem* Großkonzern arbeite [breath] weiß ich das und @hes@ ich hab' aber dafür kein Verständnis dass Sie seit drei Jahren nicht im Stande sind Aufträge [breath] *in* angekündigten und bestätigten Fristen abzuwickeln das ist das fünfte Mal das es mir mit der Telekom so ergangen ist Ihre Mitarbeiter tun mir einfach nur leid [noise]";"d";1;
"1259919873631.txt";"TRANSCRIPTION: [breath] so die Beratung war äußerst zufrieden stellend die Dame war sehr nett und freundlich hat mir sehr weiter geholfen vielen Dank";0;;
"1259919993746.txt";"TRANSCRIPTION: Beratung war okay problematisch war das hat aber mit der Beratung nichts zu tun dass eine Bestätigung grundsätzlich nicht erfolgt [pause] ich wollte *eine* Freischaltung haben ist mir auch zugesagt worden @hes@ [garbage] [fragment] weitere Kritikpunkt aber auch nicht an den Beratern sondern grundsätzlich am Service ist das @hes@ ich keine automatische Mitteilung bekommen habe dass das ((Catering)) für das @hes@ iPhone inzwischen verfügbar ist [pause] und was konkret zu tun ist damit man das @hes@ praktisch einrichten kann @hes@ was ich auch nicht so ganz glücklich finde ist dass man fürs (()) noch zusätzlich bezahlen muss obwohl man sowieso *eine* Flatrate hat @hes@ die ich sowieso nicht ausschöpfe vom Datenvolumen jedenfalls subjektiv nicht aber die Beratung selber am Telefon war völlig okay [pause] weiter";1;;
"1259919993995.txt";"TRANSCRIPTION: ja die Beratung war gut sie war kurz und erfolgreich das war ich bin zufrieden okay [pause] weiter";0;;
"1259919995387.txt";"TRANSCRIPTION: [vocal] ja also der Berater war super super nett @hes@ hat auch alles geklappt hab' alles bekommen was ich wollte @hes@ ja wie gesagt sehr netter Berater diesmal hat mich gefreut";0;;
"1259919995437.txt";"TRANSCRIPTION: ich sollte mit dem Techniker verbunden werden jetzt [breath] und werde ans [fragment] @hes@ stattdessen mit einer @hes@ Umfrage verbunden";"c";;
"1259920115532.txt";"TRANSCRIPTION: [breath] mein Name ist [vorn] [nachn] ich wohne auf der [str] [hausnr] in [plz] [ort] *und* bin schon seit Jahre bei der Telekom und ich muss sagen ich bin sehr sehr zufrieden ich hab' noch nie Problem gehabt [breath] und wenn Probleme aufgetaucht sind sind diese immer sehr sehr kompetent gelöst worden [vocal] mehr kann ich dazu nicht sagen ich freue mich sehr und werde weiterhin immer Kunde von Telekom bleiben danke [vocal]";0;;
